sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.9822071171531387,0.0037984806077568972,0.005797680927628949,0.001999200319872051,0.00619752099160336
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.38804478208716514,0.011195521791283487,0.477608956417433,0.0017992802878848463,0.1213514594162335
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.5158968206358728,0.05578884223155369,0.28114377124575085,0.020995800839832032,0.1261747650469906
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.981003799240152,0.0031993601279744054,0.007998400319936013,0.0021995600879824036,0.005598880223955209
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.9787957591518304,0.004200840168033607,0.008401680336067214,0.0022004400880176037,0.006401280256051211
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.08376649340263896,0.006597361055577769,0.6839264294282288,0.05777688924430228,0.1679328268692523
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.9911999999999999,0.0021999999999999997,0.0024000000000000002,0.0022,0.002
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.9913982796559311,0.0022004400880176033,0.0024004800960192043,0.002000400080016003,0.002000400080016003
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.99,0.0021999999999999997,0.0026000000000000003,0.003,0.0022
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.9904019196160768,0.002199560087982403,0.002999400119976005,0.001999600079984003,0.002399520095980804
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.9688062387522496,0.007998400319936014,0.01259748050389922,0.002799440111977604,0.007798440311937612
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.9915966386554622,0.002200880352140856,0.0020008003201280513,0.0022008803521408565,0.0020008003201280513
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.9682000000000001,0.0068000000000000005,0.0094,0.0062,0.009400000000000002
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.01899620075984803,0.1943611277744451,0.5824835032993402,0.0031993601279744054,0.2009598080383923
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.9898020395920816,0.002399520095980804,0.0025994801039792045,0.002999400119976005,0.0021995600879824036
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.9928014397120576,0.0017996400719856032,0.001999600079984003,0.0021995600879824036,0.001199760047990402
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.993002798880448,0.001999200319872051,0.0017992802878848463,0.001999200319872051,0.001199520191923231
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.9548090381923616,0.003199360127974406,0.03359328134373127,0.0019996000799840036,0.006398720255948812
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.0031993601279744054,0.19956008798240352,0.595480903819236,0.001999600079984003,0.19976004799040192
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.002399040383846462,0.2129148340663734,0.5831667333066772,0.010795681727309077,0.1907237105157937
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.993998799759952,0.0016003200640128028,0.0014002800560112022,0.002000400080016003,0.0010002000400080016
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,0.9939975990396158,0.001600640256102441,0.0010004001600640256,0.0024009603841536617,0.0010004001600640256
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.005200000000000001,0.0024000000000000002,0.0022,0.9875999999999999,0.0026000000000000003
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.002999400119976005,0.002399520095980804,0.0013997200559888023,0.9916016796640671,0.0015996800639872027
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.0031987205117952823,0.002598960415833667,0.0017992802878848463,0.9898040783686526,0.002598960415833667
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.007603041216486594,0.0024009603841536617,0.001800720288115246,0.985594237695078,0.002601040416166467
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.0036,0.004,0.0026,0.9875999999999999,0.0022
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.005997600959616153,0.0037984806077568964,0.0021991203518592554,0.9848060775689723,0.0031987205117952815
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.006802721088435375,0.0024009603841536617,0.001800720288115246,0.9863945578231292,0.002601040416166467
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.010604241696678673,0.018207282913165267,0.0014005602240896359,0.9681872749099639,0.001600640256102441
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.0030006001200240046,0.0026005201040208044,0.0026005201040208044,0.9893978795759152,0.002400480096019204
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.0036000000000000003,0.0054,0.003,0.9865999999999999,0.0014
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.0017996400719856032,0.002399520095980804,0.002599480103979204,0.9906018796240751,0.0025994801039792045
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.0031987205117952823,0.002399040383846462,0.002399040383846462,0.9890043982407039,0.0029988004798080768
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.002000400080016003,0.002000400080016003,0.0012002400480096021,0.992998599719944,0.001800360072014403
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.00199880071956826,0.0021986807915250852,0.0017989206476114337,0.9920047971217271,0.00199880071956826
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.003997601439136519,0.0029982010793523886,0.002398560863481911,0.988606835898461,0.0019988007195682594
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.03501400560224089,0.04801920768307323,0.030412164865946376,0.8769507803121248,0.009603841536614645
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.0020008003201280513,0.010804321728691477,0.009603841536614647,0.9761904761904762,0.0014005602240896359
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.007600000000000001,0.003,0.0026000000000000003,0.9837999999999999,0.003
883779813_Pg356_19.fsa,Pg356,TNE_02,TNE,228,0.0028000000000000004,0.0032,0.0014,0.9908000000000001,0.0018000000000000002
883779813_Pg356_20.fsa,Pg356,TNE_02,TNE,229,0.004599080183963208,0.012797440511897622,0.002199560087982403,0.9778044391121775,0.0025994801039792045
883779813_Pg356_21.fsa,Pg356,TNE_02,TNE,230,0.0034000000000000002,0.004,0.0024000000000000002,0.9882,0.002
883779813_Pg356_22.fsa,Pg356,TNE_02,TNE,231,0.007601520304060813,0.035007001400280055,0.007801560312062414,0.9469893978795759,0.002600520104020804
883779813_Pg356_23.fsa,Pg356,TNE_02,TNE,232,0.0024009603841536617,0.003201280512204882,0.0020008003201280513,0.9903961584633854,0.0020008003201280513
883779813_Pg356_24.fsa,Pg356,TNE_02,TNE,233,0.002,0.0024000000000000002,0.002,0.9914,0.0022
883779813_Pg357_01.fsa,Pg357,TNE_01,TNE,234,0.004999000199960006,0.19656068786242747,0.0019996000799840027,0.794241151769646,0.002199560087982403
883779813_Pg357_02.fsa,Pg357,TNE_01,TNE,235,0.00200160128102482,0.19975980784627703,0.00100080064051241,0.7962369895916733,0.00100080064051241
883779813_Pg357_03.fsa,Pg357,TNE_01,TNE,236,0.003001200480192077,0.2036814725890356,0.0028011204481792717,0.7877150860344138,0.0028011204481792713
883779813_Pg357_04.fsa,Pg357,TNE_01,TNE,237,0.0018010806483890337,0.20092055233139886,0.0012007204322593559,0.7950770462277367,0.0010006003602161296
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.0013997200559888023,0.2013597280543891,0.0015996800639872027,0.7938412317536492,0.0017996400719856032
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.0022004400880176037,0.20184036807361472,0.0012002400480096021,0.7929585917183437,0.001800360072014403
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.0019988007195682594,0.20087947231661002,0.0017989206476114335,0.7935238856685988,0.0017989206476114335
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.017396520695860826,0.2309538092381524,0.41451709658068386,0.1285742851429714,0.2085582883423315
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.0016,0.20099999999999998,0.0018000000000000002,0.7936,0.002
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.0018000000000000002,0.2004,0.0014,0.7945999999999999,0.0018000000000000002
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.002000400080016003,0.2006401280256051,0.0010002000400080016,0.7951590318063613,0.0012002400480096021
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.002600520104020805,0.2008401680336067,0.0014002800560112022,0.7937587517503502,0.0014002800560112022
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.0029988004798080768,0.20171931227508996,0.0017992802878848463,0.7918832467013195,0.0015993602558976412
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.0017989206476114335,0.20067959224465323,0.0015990405756546075,0.7941235258844692,0.0017989206476114335
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.0022,0.198,0.0014,0.7958,0.0026
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.002,0.2,0.0012000000000000001,0.7951999999999999,0.0016
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.0028011204481792717,0.1980792316926771,0.002601040416166467,0.7933173269307723,0.003201280512204882
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.0018000000000000002,0.2008,0.0018000000000000002,0.7936,0.002
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.002798880447820872,0.20051979208316673,0.001199520191923231,0.7936825269892043,0.0017992802878848463
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.001999600079984003,0.20075984803039393,0.0015996800639872027,0.7938412317536492,0.0017996400719856032
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.002,0.2,0.0018000000000000002,0.7948,0.0014
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.003200640128025605,0.1998399679935987,0.0030006001200240046,0.7859571914382877,0.008001600320064013
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.003001200480192077,0.19847939175670268,0.0010004001600640256,0.7965186074429772,0.0010004001600640256
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.0017989206476114335,0.20047971217269636,0.0011992804317409555,0.7949230461722966,0.0015990405756546075
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.9876049580167932,0.0031987205117952823,0.002399040383846462,0.003598560575769692,0.0031987205117952823
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.9928014397120576,0.001999600079984003,9.998000399920016e-4,0.0031993601279744054,9.998000399920016e-4
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.9886022795440912,0.002399520095980804,0.001999600079984003,0.004999000199960009,0.001999600079984003
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.9921921921921921,0.0024024024024024027,0.0010010010010010012,0.003403403403403404,0.0010010010010010012
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.9933973589435774,0.001600640256102441,0.001800720288115246,0.0020008003201280513,0.0012004801920768309
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.9928028788484605,0.0017992802878848458,0.0015993602558976407,0.0019992003198720507,0.0017992802878848458
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.9696000000000001,0.017400000000000002,0.0026000000000000003,0.006,0.004399999999999999
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,0.9935974389755903,0.002200880352140857,0.0010004001600640259,0.002200880352140857,0.0010004001600640259
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.913,0.0256,0.0098,0.042800000000000005,0.008799999999999999
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.9442,0.008199999999999999,0.0114,0.027800000000000002,0.0084
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.985997199439888,0.0028005601120224045,0.002000400080016003,0.008001600320064013,0.0012002400480096021
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.7529999999999999,0.011600000000000001,0.0102,0.2166,0.0086
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.9846030793841231,0.004599080183963208,0.0025994801039792045,0.005598880223955208,0.002599480103979204
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.9931945556445155,0.0026020816653322663,0.00100080064051241,0.002201761409127302,0.00100080064051241
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.9665933186637328,0.004400880176035208,0.006601320264052811,0.013002600520104024,0.009401880376075216
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.97000599880024,0.012797440511897622,0.004799040191961608,0.0065986802639472104,0.0057988402319536095
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.9362509992006395,0.00419664268585132,0.0025979216626698647,0.054356514788169476,0.0025979216626698647
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.9758048390321936,0.013197360527894421,0.004399120175964806,0.002599480103979204,0.003999200159968006
883779813_Pg358_19.fsa,Pg358,TNW_04,TNW,276,0.9236000000000001,0.0308,0.023,0.004600000000000001,0.018
883779813_Pg358_20.fsa,Pg358,TNW_04,TNW,277,0.9913965586234493,0.0022008803521408565,0.0014005602240896359,0.004001600640256103,0.0010004001600640256
883779813_Pg358_21.fsa,Pg358,TNW_04,TNW,278,0.986997399479896,0.003200640128025605,0.003800760152030406,0.002400480096019204,0.0036007201440288058
883779813_Pg358_22.fsa,Pg358,TNW_04,TNW,279,0.9912017596480703,0.001999600079984003,0.0017996400719856032,0.0031993601279744054,0.0017996400719856032
883779813_Pg358_23.fsa,Pg358,TNW_04,TNW,280,0.9880023995200959,0.002999400119976004,0.0025994801039792037,0.0019996000799840027,0.004399120175964806
883779813_Pg358_24.fsa,Pg358,TNW_04,TNW,281,0.9935974389755903,0.001600640256102441,0.0014005602240896359,0.0020008003201280513,0.0014005602240896359
883779813_Pg359_01.fsa,Pg359,TNW_05,TNW,282,0.9841968393678735,0.005201040208041609,0.0030006001200240046,0.005401080216043208,0.0022004400880176037
883779813_Pg359_02.fsa,Pg359,TNW_05,TNW,283,0.9397879575915182,0.025405081016203243,0.013602720544108824,0.007201440288057612,0.014002800560112022
883779813_Pg359_03.fsa,Pg359,TNW_05,TNW,284,0.9721944388877775,0.006601320264052811,0.007201440288057612,0.009601920384076817,0.0044008801760352075
883779813_Pg359_04.fsa,Pg359,TNW_05,TNW,285,0.9455891178235647,0.010602120424084817,0.026405281056211243,0.009401880376075217,0.008001600320064013
883779813_Pg359_05.fsa,Pg359,TNW_05,TNW,286,0.9894021195760847,0.002199560087982403,0.0025994801039792045,0.0035992801439712063,0.0021995600879824036
883779813_Pg359_06.fsa,Pg359,TNW_05,TNW,287,0.9876000000000001,0.0038,0.0032,0.0022,0.0032
883779813_Pg359_07.fsa,Pg359,TNW_05,TNW,288,0.9735894357743098,0.009203681472589036,0.006202480992396959,0.004201680672268908,0.006802721088435375
883779813_Pg359_08.fsa,Pg359,TNW_05,TNW,289,0.9162000000000001,0.063,0.0098,0.008200000000000002,0.0027999999999999995
883779813_Pg359_09.fsa,Pg359,TNW_05,TNW,290,0.9076369452219113,0.009196321471411436,0.028988404638144748,0.005597760895641742,0.04858056777289084
883779813_Pg359_10.fsa,Pg359,TNW_05,TNW,291,0.9908018396320736,0.001999600079984003,0.001999600079984003,0.003399320135972806,0.0017996400719856032
883779813_Pg359_11.fsa,Pg359,TNW_05,TNW,292,0.9812,0.0046,0.0024000000000000002,0.0038,0.008
883779813_Pg359_12.fsa,Pg359,TNW_05,TNW,293,0.915233906437425,0.01919232307077169,0.016393442622950817,0.045781687325069965,0.0033986405437824866
883779813_Pg359_13.fsa,Pg359,TNW_05,TNW,294,0.959608078384323,0.013797240551889623,0.009598080383923215,0.010997800439912017,0.00599880023995201
883779813_Pg359_14.fsa,Pg359,TNW_05,TNW,295,0.9145829165833166,0.013002600520104018,0.003200640128025605,0.0662132426485297,0.0030006001200240046
883779813_Pg359_15.fsa,Pg359,TNW_05,TNW,296,0.9335867173434687,0.008201640328065614,0.033606721344268856,0.005601120224044809,0.01900380076015203
883779813_Pg359_16.fsa,Pg359,TNW_05,TNW,297,0.8910435825669732,0.056577369052379055,0.00699720111955218,0.0387844862055178,0.006597361055577769
883779813_Pg359_17.fsa,Pg359,TNW_05,TNW,298,0.9881976395279055,0.004600920184036808,0.0024004800960192043,0.002800560112022405,0.002000400080016003
883779813_Pg359_18.fsa,Pg359,TNW_05,TNW,299,0.9534,0.0162,0.0134,0.005,0.012
883779813_Pg359_19.fsa,Pg359,TNW_05,TNW,300,0.9796040791841631,0.007398520295940813,0.0025994801039792045,0.008398320335932815,0.001999600079984003
883779813_Pg359_20.fsa,Pg359,TNW_05,TNW,301,0.9930013997200561,0.001999600079984003,0.001199760047990402,0.001999600079984003,0.0017996400719856032
883779813_Pg359_21.fsa,Pg359,TNW_05,TNW,302,0.9020195960807839,0.05418916216756648,0.014397120575884825,0.01839632073585283,0.010997800439912017
883779813_Pg359_22.fsa,Pg359,TNW_05,TNW,303,0.98999799959992,0.002400480096019204,0.0026005201040208044,0.0022004400880176037,0.002800560112022405
883779813_Pg359_23.fsa,Pg359,TNW_05,TNW,304,0.9328134373125375,0.01839632073585283,0.019996000799840034,0.01999600079984003,0.008798240351929613
883779813_Pg359_24.fsa,Pg359,TNW_05,TNW,305,0.9920047971217271,0.0021986807915250857,0.0017989206476114337,0.00199880071956826,0.00199880071956826
883779813_Pg360_01.fsa,Pg360,TNW_03,TNW,306,0.0066,0.0032,0.0018000000000000002,0.9867999999999999,0.0016
883779813_Pg360_02.fsa,Pg360,TNW_03,TNW,307,0.021408563425370154,0.0504201680672269,0.0038015206082432982,0.9149659863945578,0.009403761504601843
883779813_Pg360_03.fsa,Pg360,TNW_03,TNW,308,0.002399520095980804,0.001999600079984003,0.0015996800639872027,0.9922015596880623,0.0017996400719856032
883779813_Pg360_04.fsa,Pg360,TNW_03,TNW,309,0.002798321007395563,0.008195082950229863,0.00439736158305017,0.9780131920847491,0.006596042374575255
883779813_Pg360_05.fsa,Pg360,TNW_03,TNW,310,0.004601840736294518,0.0028011204481792717,0.0020008003201280513,0.9885954381752702,0.0020008003201280513
883779813_Pg360_06.fsa,Pg360,TNW_03,TNW,311,0.006,0.0034000000000000002,0.003,0.9847999999999999,0.0028000000000000004
883779813_Pg360_07.fsa,Pg360,TNW_03,TNW,312,0.0038,0.0018000000000000002,0.0014,0.9907999999999999,0.0022
883779813_Pg360_08.fsa,Pg360,TNW_03,TNW,313,0.016803360672134424,0.002600520104020804,0.0026005201040208044,0.9737947589517904,0.004200840168033607
883779813_Pg360_09.fsa,Pg360,TNW_03,TNW,314,0.055822328931572636,0.020808323329331736,0.06682673069227692,0.6982793117246898,0.15826330532212887
883779813_Pg360_10.fsa,Pg360,TNW_03,TNW,315,0.0029988004798080763,0.0031987205117952815,0.0029988004798080763,0.9886045581767292,0.002199120351859256
883779813_Pg360_11.fsa,Pg360,TNW_03,TNW,316,0.0037992401519696063,0.002999400119976005,0.002199560087982403,0.989002199560088,0.001999600079984003
883779813_Pg360_12.fsa,Pg360,TNW_03,TNW,317,0.002800560112022404,0.0032006401280256056,0.002600520104020805,0.9887977595519104,0.002600520104020805
883779813_Pg360_13.fsa,Pg360,TNW_03,TNW,318,0.002602081665332266,0.0014011208967173738,0.0010008006405124099,0.9939951961569256,0.0010008006405124099
883779813_Pg360_14.fsa,Pg360,TNW_03,TNW,319,0.002601040416166467,0.0014005602240896359,0.0012004801920768309,0.993797519007603,0.0010004001600640256
883779813_Pg360_15.fsa,Pg360,TNW_03,TNW,320,0.002800560112022405,0.0028005601120224045,0.0022004400880176033,0.98999799959992,0.0022004400880176037
883779813_Pg360_16.fsa,Pg360,TNW_03,TNW,321,0.015012009607686155,0.0012009607686148923,0.00100080064051241,0.9817854283426741,0.00100080064051241
883779813_Pg360_17.fsa,Pg360,TNW_03,TNW,322,0.0022,0.002,0.0018000000000000002,0.992,0.002
883779813_Pg360_18.fsa,Pg360,TNW_03,TNW,323,0.009201840368073614,0.003800760152030406,0.0038007601520304063,0.9795959191838368,0.0036007201440288058
883779813_Pg360_19.fsa,Pg360,TNW_03,TNW,324,0.0358,0.0036000000000000003,0.0021999999999999997,0.9554,0.003
883779813_Pg360_20.fsa,Pg360,TNW_03,TNW,325,0.002000400080016003,0.002400480096019204,0.0028005601120224045,0.98999799959992,0.002800560112022405
883779813_Pg360_21.fsa,Pg360,TNW_03,TNW,326,0.0054010802160432084,0.004600920184036807,0.0030006001200240046,0.9847969593918784,0.0022004400880176037
883779813_Pg360_22.fsa,Pg360,TNW_03,TNW,327,0.0044,0.0038,0.0058,0.982,0.004
883779813_Pg360_23.fsa,Pg360,TNW_03,TNW,328,0.0035985605757696917,0.0023990403838464614,0.002199120351859256,0.9888044782087164,0.0029988004798080763
883779813_Pg360_24.fsa,Pg360,TNW_03,TNW,329,0.067,0.0196,0.018,0.8842000000000001,0.0112
883779813_Pg361_01.fsa,Pg361,TNW_02,TNW,330,0.5185037007401481,0.3016603320664133,0.012802560512102422,0.14282856571314262,0.024204840968193645
883779813_Pg361_02.fsa,Pg361,TNW_02,TNW,331,0.34553089382123575,0.3995200959808038,0.05538892221555688,0.17596480703859227,0.023595280943811237
883779813_Pg361_03.fsa,Pg361,TNW_02,TNW,332,0.49079999999999996,0.3322,0.011,0.1326,0.0334
883779813_Pg361_04.fsa,Pg361,TNW_02,TNW,333,0.362,0.4208,0.0134,0.191,0.0128
883779813_Pg361_05.fsa,Pg361,TNW_02,TNW,334,0.40304182509505704,0.4076445867520512,0.0034020412247348407,0.1821092655593356,0.0038022813688212928
883779813_Pg361_06.fsa,Pg361,TNW_02,TNW,335,0.3637272545490902,0.4229154169166167,0.005398920215956809,0.20275944811037794,0.005198960207958409
883779813_Pg361_07.fsa,Pg361,TNW_02,TNW,336,0.4694,0.3862,0.0102,0.1274,0.0068000000000000005
883779813_Pg361_08.fsa,Pg361,TNW_02,TNW,337,0.43599999999999994,0.3964,0.012,0.15,0.005600000000000001
883779813_Pg361_09.fsa,Pg361,TNW_02,TNW,338,0.40411917616476706,0.4019196160767846,0.022195560887822433,0.16496700659868027,0.006798640271945612
883779813_Pg362_01.fsa,Pg362,TNW_01,TNW,339,0.38912217556488704,0.4019196160767846,0.01819636072785443,0.1829634073185363,0.007798440311937612
883779813_Pg362_02.fsa,Pg362,TNW_01,TNW,340,0.5782530481710974,0.33020187887267644,0.0029982010793523886,0.08594843094143514,0.002598440935438737
883779813_Pg362_03.fsa,Pg362,TNW_01,TNW,341,0.3935212957408518,0.40051989602079585,0.012797440511897622,0.1869626074785043,0.0061987602479504095
883779813_Pg362_04.fsa,Pg362,TNW_01,TNW,342,0.4112355057976809,0.3816473410635746,0.001999200319872051,0.2033186725309876,0.0017992802878848463
883779813_Pg362_05.fsa,Pg362,TNW_01,TNW,343,0.45420000000000005,0.35540000000000005,0.0024000000000000002,0.1854,0.0026
883779813_Pg362_06.fsa,Pg362,TNW_01,TNW,344,0.4206841368273655,0.38287657531506303,0.003200640128025605,0.19143828765753151,0.001800360072014403
883779813_Pg362_07.fsa,Pg362,TNW_01,TNW,345,0.39907981596319264,0.39827965593118625,0.0014002800560112022,0.2002400480096019,0.0010002000400080016
883779813_Pg362_08.fsa,Pg362,TNW_01,TNW,346,0.6334733053389322,0.2939412117576485,0.0017996400719856032,0.0687862427514497,0.001999600079984003
883779813_Pg362_09.fsa,Pg362,TNW_01,TNW,347,0.4559088182363527,0.37632473505298936,0.002799440111977604,0.16296740651869623,0.001999600079984003
883779813_Pg362_10.fsa,Pg362,TNW_01,TNW,348,0.438,0.3782,0.002,0.1802,0.0016
883779813_Pg362_11.fsa,Pg362,TNW_01,TNW,349,0.4582167133146741,0.37385045981607357,0.0021991203518592567,0.1639344262295082,0.0017992802878848463
883779813_Pg362_12.fsa,Pg362,TNW_01,TNW,350,0.397879575915183,0.3994798959791958,0.0022004400880176033,0.19903980796159232,0.0014002800560112022
883779813_Pg362_13.fsa,Pg362,TNW_01,TNW,351,0.4328865773154631,0.37147429485897177,0.0026005201040208044,0.1912382476495299,0.001800360072014403
883779813_Pg362_14.fsa,Pg362,TNW_01,TNW,352,0.4351999999999999,0.3976,0.004999999999999999,0.1582,0.004000000000000001
